id,name,year,Przestępstwa ogółem,Przestępstwa o charakterze kryminalnym,Przestępstwa o charakterze gospodarczym,Przestępstwa przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe,Przestępstwa przeciwko życiu i zdrowiu,Przestępstwa przeciwko mieniu,"Przestępstwa przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem",Przestępstwa przeciwko rodzinie i opiece,Przestępstwa przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem,Wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję - ogółem
0,POLSKA,2002,1404229,1083854,109698,163012,33866,890085,47816,48026,165604,54.9
0,POLSKA,2003,1466643,1101387,151596,168827,32288,932393,47395,46262,171890,55.2
0,POLSKA,2004,1461217,1085295,152148,177296,32925,901860,47395,40322,179755,56.2
0,POLSKA,2005,1379962,1000096,136801,196486,31736,811971,45890,34636,198860,58.6
0,POLSKA,2006,1287918,893389,145314,197712,32412,706703,47131,35501,200034,62.4
0,POLSKA,2007,1152993,794317,143108,168359,32841,621413,45185,35475,170250,64.6
0,POLSKA,2008,1082057,735218,135305,167984,32477,577093,42687,32954,169458,65.9
0,POLSKA,2009,1129577,763597,151265,168148,31708,591261,43374,39766,169474,67.1
0,POLSKA,2010,1138523,778905,154341,156744,30911,607464,41464,38540,157632,67.9
0,POLSKA,2011,1159554,794102,151655,164572,31383,618648,42662,37998,165624,68.7
0,POLSKA,2012,1119803,781340,141483,155906,29734,598898,44155,32379,156939,67.8
0,POLSKA,2013,1061239,727718,159624,140925,25617,566353,40370,35935,143884,67.0
0,POLSKA,2014,867855,589147,161135,86680,20218,472515,33324,34289,87940,65.2
0,POLSKA,2015,799779,522546,167741,76359,17266,439871,27661,27751,83207,64.7
0,POLSKA,2016,748459,490328,150386,73479,18008,391861,31144,24098,85164,66.5
0,POLSKA,2017,753963,463907,189871,68571,18705,372594,31144,32892,78381,71.7
0,POLSKA,2018,768049,491732,180739,65972,17505,348914,33310,85899,73476,73.4
0,POLSKA,2019,796557,507183,187367,71266,16581,378041,46504,69861,77823,73.1
0,POLSKA,2020,765408,469971,198163,66507,14029,370042,36310,57654,72562,73.3
0,POLSKA,2021,820846,489052,224775,70727,13403,418041,35672,56566,77585,71.2
0,POLSKA,2022,862432,490934,263761,68979,13301,429909,34409,47967,75776,71.1
0,POLSKA,2023,792014,466241,225979,60932,13187,409114,34452,46639,66682,71.5
10000000000,MAKROREGION POŁUDNIOWY,2002,288831,239851,19376,20941,7188,200184,9268,10437,21665,46.7
10000000000,MAKROREGION POŁUDNIOWY,2003,322014,253485,38776,22162,6937,226650,10176,10667,23080,48.7
10000000000,MAKROREGION POŁUDNIOWY,2004,329142,259491,35415,24875,7192,218576,10327,9288,25534,50.4
10000000000,MAKROREGION POŁUDNIOWY,2005,308594,240535,28555,29599,6850,195104,10287,7425,30320,53.0
10000000000,MAKROREGION POŁUDNIOWY,2006,289250,216467,31531,29395,7485,171434,11301,8282,30101,57.0
10000000000,MAKROREGION POŁUDNIOWY,2007,251691,188816,27707,25088,7715,147348,10862,8941,25653,58.3
10000000000,MAKROREGION POŁUDNIOWY,2008,235659,173544,29086,24521,7876,135796,10454,7986,24913,60.5
10000000000,MAKROREGION POŁUDNIOWY,2009,245738,180045,31305,25264,7546,141221,10679,9604,25574,61.8
10000000000,MAKROREGION POŁUDNIOWY,2010,263326,189031,40421,24052,7045,149035,10865,9513,24191,64.5
10000000000,MAKROREGION POŁUDNIOWY,2011,270516,196353,38699,23902,7756,155180,10686,9333,24103,65.7
10000000000,MAKROREGION POŁUDNIOWY,2012,264493,191413,41090,23013,7264,143492,11871,7249,23224,66.9
10000000000,MAKROREGION POŁUDNIOWY,2013,245049,171927,45096,21752,6148,132520,9093,8386,21999,66.2
10000000000,MAKROREGION POŁUDNIOWY,2014,205055,134791,47304,16778,4800,107634,7262,7975,17058,67.0
10000000000,MAKROREGION POŁUDNIOWY,2015,186463,117368,47070,14833,3978,99531,6345,6266,16145,67.9
10000000000,MAKROREGION POŁUDNIOWY,2016,178382,109764,47523,13797,4103,86495,6542,5121,16368,71.5
10000000000,MAKROREGION POŁUDNIOWY,2017,194089,107421,67497,12227,4335,87974,6317,6328,14246,78.3
10000000000,MAKROREGION POŁUDNIOWY,2018,184864,109653,56921,11681,4102,78930,6541,18241,13337,78.3
10000000000,MAKROREGION POŁUDNIOWY,2019,188874,108696,60948,12512,3777,90038,6683,13853,13885,77.8
10000000000,MAKROREGION POŁUDNIOWY,2020,186806,99155,70568,10609,3023,84842,6579,11363,11917,78.9
10000000000,MAKROREGION POŁUDNIOWY,2021,191036,99247,70965,11713,2753,99931,6903,10876,13219,75.5
10000000000,MAKROREGION POŁUDNIOWY,2022,228036,104746,100707,12086,2841,98078,7996,9407,13628,78.3
10000000000,MAKROREGION POŁUDNIOWY,2023,183970,98547,66833,10984,2823,93352,6375,9563,12298,76.2
11200000000,MAŁOPOLSKIE,2002,106208,86681,6987,8675,2490,70848,2922,3181,9039,48.0
11200000000,MAŁOPOLSKIE,2003,129312,93690,23378,9031,2508,89718,3604,3215,9450,52.7
11200000000,MAŁOPOLSKIE,2004,126953,98313,14922,9884,2508,82209,3546,3032,10053,52.6
11200000000,MAŁOPOLSKIE,2005,115179,89200,12790,10219,2215,68889,3375,2373,10329,53.7
11200000000,MAŁOPOLSKIE,2006,105630,79334,11720,11231,2240,58204,3703,2442,11325,58.7
11200000000,MAŁOPOLSKIE,2007,87006,64116,9829,9793,2468,48278,3562,2702,9904,58.1
11200000000,MAŁOPOLSKIE,2008,82445,59630,10007,9839,2322,44163,3686,2491,9918,61.5
11200000000,MAŁOPOLSKIE,2009,88216,62488,11824,10330,2496,47333,4009,2751,10396,63.9
11200000000,MAŁOPOLSKIE,2010,94302,68200,12691,9407,2303,50674,4302,2620,9391,66.1
11200000000,MAŁOPOLSKIE,2011,98443,72693,11378,9220,2028,55296,3688,2422,9279,68.1
11200000000,MAŁOPOLSKIE,2012,96920,72561,11896,9647,1979,50038,3012,2218,9698,68.0
11200000000,MAŁOPOLSKIE,2013,86529,62677,12436,9240,1773,45475,3129,2533,9307,63.6
11200000000,MAŁOPOLSKIE,2014,73687,51429,13625,6309,1608,38955,2773,2693,6401,63.9
11200000000,MAŁOPOLSKIE,2015,69300,45155,15417,5591,1191,34866,2337,2038,6119,67.1
11200000000,MAŁOPOLSKIE,2016,72583,44407,19711,5385,1223,31512,2369,1799,6391,72.9
11200000000,MAŁOPOLSKIE,2017,82410,43978,30858,4960,1362,32375,2350,2043,5763,79.4
11200000000,MAŁOPOLSKIE,2018,74697,42014,25724,4679,1190,28944,2662,4499,5348,79.4
11200000000,MAŁOPOLSKIE,2019,80015,41898,30711,4889,1293,37596,2486,3776,5426,79.2
11200000000,MAŁOPOLSKIE,2020,69174,37520,24666,4269,1013,25617,2757,3105,4753,78.2
11200000000,MAŁOPOLSKIE,2021,69820,36780,24124,4389,869,31538,2965,3122,4955,75.8
11200000000,MAŁOPOLSKIE,2022,75074,42003,23128,4773,908,35701,4026,2597,5350,74.8
11200000000,MAŁOPOLSKIE,2023,71588,39460,25309,4054,1014,31543,2510,2662,4561,75.3
11210000000,REGION MAŁOPOLSKIE,2002,106208,86681,6987,8675,2490,70848,2922,3181,9039,48.0
11210000000,REGION MAŁOPOLSKIE,2003,129312,93690,23378,9031,2508,89718,3604,3215,9450,52.7
11210000000,REGION MAŁOPOLSKIE,2004,126953,98313,14922,9884,2508,82209,3546,3032,10053,52.6
11210000000,REGION MAŁOPOLSKIE,2005,115179,89200,12790,10219,2215,68889,3375,2373,10329,53.7
11210000000,REGION MAŁOPOLSKIE,2006,105630,79334,11720,11231,2240,58204,3703,2442,11325,58.7
11210000000,REGION MAŁOPOLSKIE,2007,87006,64116,9829,9793,2468,48278,3562,2702,9904,58.1
11210000000,REGION MAŁOPOLSKIE,2008,82445,59630,10007,9839,2322,44163,3686,2491,9918,61.5
11210000000,REGION MAŁOPOLSKIE,2009,88216,62488,11824,10330,2496,47333,4009,2751,10396,63.9
11210000000,REGION MAŁOPOLSKIE,2010,94302,68200,12691,9407,2303,50674,4302,2620,9391,66.1
11210000000,REGION MAŁOPOLSKIE,2011,98443,72693,11378,9220,2028,55296,3688,2422,9279,68.1
11210000000,REGION MAŁOPOLSKIE,2012,96920,72561,11896,9647,1979,50038,3012,2218,9698,68.0
11210000000,REGION MAŁOPOLSKIE,2013,86529,62677,12436,9240,1773,45475,3129,2533,9307,63.6
11210000000,REGION MAŁOPOLSKIE,2014,73687,51429,13625,6309,1608,38955,2773,2693,6401,63.9
11210000000,REGION MAŁOPOLSKIE,2015,69300,45155,15417,5591,1191,34866,2337,2038,6119,67.1
11210000000,REGION MAŁOPOLSKIE,2016,72583,44407,19711,5385,1223,31512,2369,1799,6391,72.9
11210000000,REGION MAŁOPOLSKIE,2017,82410,43978,30858,4960,1362,32375,2350,2043,5763,79.4
11210000000,REGION MAŁOPOLSKIE,2018,74697,42014,25724,4679,1190,28944,2662,4499,5348,79.4
11210000000,REGION MAŁOPOLSKIE,2019,80015,41898,30711,4889,1293,37596,2486,3776,5426,79.2
11210000000,REGION MAŁOPOLSKIE,2020,69174,37520,24666,4269,1013,25617,2757,3105,4753,78.2
11210000000,REGION MAŁOPOLSKIE,2021,69820,36780,24124,4389,869,31538,2965,3122,4955,75.8
11210000000,REGION MAŁOPOLSKIE,2022,75074,42003,23128,4773,908,35701,4026,2597,5350,74.8
11210000000,REGION MAŁOPOLSKIE,2023,71588,39460,25309,4054,1014,31543,2510,2662,4561,75.3
11212000000,PODREGION KRAKOWSKI,2002,13573,10886,535,1810,520,7861,550,760,1830,57.4
11212000000,PODREGION KRAKOWSKI,2003,15027,11243,1293,2106,561,8427,843,870,2133,61.6
11212000000,PODREGION KRAKOWSKI,2004,18010,12032,2770,2347,490,10274,677,762,2366,66.8
11212000000,PODREGION KRAKOWSKI,2005,16195,11782,1616,2345,424,7726,645,605,2363,66.2
11212000000,PODREGION KRAKOWSKI,2006,14316,9840,1363,2601,437,6489,614,672,2608,68.9
11212000000,PODREGION KRAKOWSKI,2007,12682,8235,1764,2204,461,5678,644,695,2208,67.4
11212000000,PODREGION KRAKOWSKI,2008,11947,7843,1331,2298,428,4960,949,587,2299,70.1
11212000000,PODREGION KRAKOWSKI,2009,12913,8193,1950,2318,411,6022,577,684,2330,73.1
11212000000,PODREGION KRAKOWSKI,2010,13090,9117,1481,2030,296,6156,969,656,2029,70.8
11212000000,PODREGION KRAKOWSKI,2011,13028,9431,1095,2100,375,6492,541,638,2110,68.5
11212000000,PODREGION KRAKOWSKI,2012,14004,10056,1391,2205,279,6903,570,512,2217,70.2
11212000000,PODREGION KRAKOWSKI,2013,12620,8653,1631,2004,262,5641,455,543,2016,67.2
11212000000,PODREGION KRAKOWSKI,2014,9800,6667,1428,1402,223,4765,463,531,1422,64.4
11212000000,PODREGION KRAKOWSKI,2015,9279,5944,1643,1370,191,3955,447,374,1479,68.6
11212000000,PODREGION KRAKOWSKI,2016,8621,5684,1279,1237,188,3875,341,345,1421,71.4
11212000000,PODREGION KRAKOWSKI,2017,9583,6658,1329,1171,202,3626,404,398,1358,77.6
11212000000,PODREGION KRAKOWSKI,2018,13914,6211,6158,1066,219,3438,373,989,1238,85.8
11212000000,PODREGION KRAKOWSKI,2019,16261,6299,8312,1198,158,10186,481,834,1333,86.4
11212000000,PODREGION KRAKOWSKI,2020,10968,6180,2728,1120,156,4479,458,637,1239,80.7
11212000000,PODREGION KRAKOWSKI,2021,11234,5288,2512,1066,146,4280,457,665,1213,79.6
11212000000,PODREGION KRAKOWSKI,2022,9820,6059,2109,1127,142,4286,428,488,1274,73.3
11212000000,PODREGION KRAKOWSKI,2023,8402,5142,1635,1010,154,3810,424,500,1168,71.6
11212001000,Powiat bocheński,2013,2023,1264,432,284,40,653,57,103,286,76.9
11212001000,Powiat bocheński,2014,1604,876,482,201,29,726,53,100,211,75.8
11212001000,Powiat bocheński,2015,1515,962,330,178,29,665,57,83,192,77.4
11212001000,Powiat bocheński,2016,1660,1222,254,139,25,459,45,70,149,83.1
11212001000,Powiat bocheński,2017,2130,1599,341,141,20,420,30,67,149,84.4
11212001000,Powiat bocheński,2018,6384,1337,4856,134,32,516,50,141,148,95.8
11212001000,Powiat bocheński,2019,2032,1211,604,165,18,764,52,140,178,81.6
11212001000,Powiat bocheński,2020,2036,949,405,128,19,736,51,94,141,83.5
11212001000,Powiat bocheński,2021,3398,997,345,120,18,642,41,138,136,88.0
11212001000,Powiat bocheński,2022,1897,1303,414,126,25,510,53,71,151,76.7
11212001000,Powiat bocheński,2023,1537,854,484,152,25,611,71,107,170,74.0
11212006000,Powiat krakowski,2013,4953,3519,543,752,107,2366,182,201,762,61.5
11212006000,Powiat krakowski,2014,3814,2886,282,530,113,1913,195,197,537,58.1
11212006000,Powiat krakowski,2015,3789,2417,704,538,83,1526,142,112,586,66.6
11212006000,Powiat krakowski,2016,3013,2062,309,488,80,1502,124,113,557,65.2
11212006000,Powiat krakowski,2017,3872,2693,514,467,86,1788,186,146,562,77.0
11212006000,Powiat krakowski,2018,3557,2220,691,410,90,1648,126,337,484,77.1
11212006000,Powiat krakowski,2019,9553,1981,6955,446,72,7786,164,268,510,91.5
11212006000,Powiat krakowski,2020,4366,2404,1283,470,62,2036,156,220,537,82.7
11212006000,Powiat krakowski,2021,3094,1756,649,485,53,1300,152,192,552,73.9
11212006000,Powiat krakowski,2022,2966,1619,620,473,51,1182,137,149,538,68.9
11212006000,Powiat krakowski,2023,2838,1692,473,394,58,1414,140,126,445,69.3
11212008000,Powiat miechowski,2013,1069,593,299,151,20,331,56,65,151,79.7
11212008000,Powiat miechowski,2014,913,643,119,120,13,426,62,80,122,68.2
11212008000,Powiat miechowski,2015,791,554,96,112,22,305,88,39,120,70.1
11212008000,Powiat miechowski,2016,792,451,209,108,15,409,46,43,121,74.8
11212008000,Powiat miechowski,2017,799,579,87,105,9,234,28,36,117,83.2
11212008000,Powiat miechowski,2018,649,446,45,112,16,152,35,128,141,77.1
11212008000,Powiat miechowski,2019,589,370,56,120,9,167,39,65,129,74.9
11212008000,Powiat miechowski,2020,843,550,143,116,7,245,49,54,120,80.2
11212008000,Powiat miechowski,2021,890,484,268,96,13,425,55,59,108,79.5
11212008000,Powiat miechowski,2022,748,518,103,81,9,455,27,36,86,70.7
11212008000,Powiat miechowski,2023,817,556,93,113,6,373,29,43,118,78.7
11212009000,Powiat myślenicki,2013,1661,1127,171,306,34,835,46,61,306,63.7
11212009000,Powiat myślenicki,2014,1427,824,304,249,28,672,57,59,249,69.5
11212009000,Powiat myślenicki,2015,1232,796,172,224,22,554,59,63,240,67.5
11212009000,Powiat myślenicki,2016,1185,722,177,211,27,524,40,52,242,68.9
11212009000,Powiat myślenicki,2017,1126,733,149,192,28,478,66,59,218,74.0
11212009000,Powiat myślenicki,2018,1268,923,162,142,35,433,50,183,161,77.6
11212009000,Powiat myślenicki,2019,1502,1056,199,193,24,458,95,149,207,77.5
11212009000,Powiat myślenicki,2020,1341,895,252,149,32,483,102,114,161,76.8
11212009000,Powiat myślenicki,2021,1452,727,513,137,20,666,76,122,155,76.7
11212009000,Powiat myślenicki,2022,1576,833,520,168,25,788,78,95,181,73.5
11212009000,Powiat myślenicki,2023,1160,643,303,140,26,490,70,96,156,67.5
11212014000,Powiat proszowicki,2013,728,484,58,176,17,402,7,25,176,76.4
11212014000,Powiat proszowicki,2014,390,234,36,108,12,158,19,17,109,67.8
11212014000,Powiat proszowicki,2015,426,206,67,120,9,148,8,13,131,73.0
11212014000,Powiat proszowicki,2016,485,301,41,108,7,268,5,8,129,79.8
11212014000,Powiat proszowicki,2017,331,170,31,97,12,132,12,8,112,76.1
11212014000,Powiat proszowicki,2018,389,185,75,93,13,113,8,37,107,81.5
11212014000,Powiat proszowicki,2019,361,212,34,86,5,142,7,36,97,76.6
11212014000,Powiat proszowicki,2020,313,195,29,66,10,100,12,27,71,77.8
11212014000,Powiat proszowicki,2021,334,201,41,64,8,112,22,31,72,74.0
11212014000,Powiat proszowicki,2022,330,171,54,79,6,135,12,14,86,70.8
11212014000,Powiat proszowicki,2023,262,130,52,47,9,101,20,12,54,74.7
11212019000,Powiat wielicki,2013,2186,1666,128,335,44,1054,107,88,335,64.6
11212019000,Powiat wielicki,2014,1652,1204,205,194,28,870,77,78,194,60.7
11212019000,Powiat wielicki,2015,1526,1009,274,198,26,757,93,64,210,63.9
11212019000,Powiat wielicki,2016,1486,926,289,183,34,713,81,59,223,68.3
11212019000,Powiat wielicki,2017,1325,884,207,169,47,574,82,82,200,68.8
11212019000,Powiat wielicki,2018,1667,1100,329,175,33,576,104,163,197,76.8
11212019000,Powiat wielicki,2019,2224,1469,464,188,30,869,124,176,212,79.7
11212019000,Powiat wielicki,2020,2069,1187,616,191,26,879,88,128,209,76.8
11212019000,Powiat wielicki,2021,2066,1123,696,164,34,1135,111,123,190,77.4
11212019000,Powiat wielicki,2022,2303,1615,398,200,26,1216,121,123,232,77.3
11212019000,Powiat wielicki,2023,1788,1267,230,164,30,821,94,116,225,72.0
11212100000,PODREGION MIASTO KRAKÓW,2002,46278,42729,1532,1178,710,36987,759,788,1466,29.3
11212100000,PODREGION MIASTO KRAKÓW,2003,49010,45994,1320,1016,675,39357,1043,689,1288,23.6
11212100000,PODREGION MIASTO KRAKÓW,2004,52038,45590,4577,1158,739,41973,1160,664,1227,30.5
11212100000,PODREGION MIASTO KRAKÓW,2005,45270,40837,2205,1394,651,35479,1012,607,1435,28.9
11212100000,PODREGION MIASTO KRAKÓW,2006,40116,33645,4040,1431,665,27470,1295,533,1483,37.0
11212100000,PODREGION MIASTO KRAKÓW,2007,34183,29515,2414,1405,752,23030,1134,498,1450,38.6
11212100000,PODREGION MIASTO KRAKÓW,2008,30129,26163,1733,1456,661,20159,1054,460,1511,40.2
11212100000,PODREGION MIASTO KRAKÓW,2009,32197,27536,2130,1702,952,20946,1448,398,1729,44.2
11212100000,PODREGION MIASTO KRAKÓW,2010,33360,29164,1794,1639,845,21535,1718,387,1584,48.2
11212100000,PODREGION MIASTO KRAKÓW,2011,37585,31889,2550,1487,584,25471,1579,367,1508,57.2
11212100000,PODREGION MIASTO KRAKÓW,2012,33010,28437,2403,1620,651,20294,848,337,1635,52.4
11212100000,PODREGION MIASTO KRAKÓW,2013,31326,26656,2446,1784,514,21099,1179,447,1801,47.1
11212100000,PODREGION MIASTO KRAKÓW,2014,26337,21540,3061,1102,551,17405,828,531,1124,47.1
11212100000,PODREGION MIASTO KRAKÓW,2015,24348,18235,4667,958,325,15847,645,299,1133,53.3
11212100000,PODREGION MIASTO KRAKÓW,2016,23704,17105,4810,1053,341,13420,634,268,1415,58.0
11212100000,PODREGION MIASTO KRAKÓW,2017,30206,15859,12827,953,369,12312,637,250,1194,71.4
11212100000,PODREGION MIASTO KRAKÓW,2018,18109,13797,2956,868,292,10649,538,595,1061,58.1
11212100000,PODREGION MIASTO KRAKÓW,2019,19539,14583,3550,893,489,11630,697,471,1029,59.4
11212100000,PODREGION MIASTO KRAKÓW,2020,17617,13140,3317,718,244,9136,829,307,868,62.3
11212100000,PODREGION MIASTO KRAKÓW,2021,19132,12938,5074,643,226,12966,1002,314,781,62.4
11212100000,PODREGION MIASTO KRAKÓW,2022,21819,15351,5243,764,231,13886,2096,216,894,62.8
11212100000,PODREGION MIASTO KRAKÓW,2023,24870,16015,7551,684,300,13990,732,243,806,68.8
11212161000,Powiat m. Kraków,2013,31326,26656,2446,1784,514,21099,1179,447,1801,47.1
11212161000,Powiat m. Kraków,2014,26337,21540,3061,1102,551,17405,828,531,1124,47.1
11212161000,Powiat m. Kraków,2015,24348,18235,4667,958,325,15847,645,299,1133,53.3
11212161000,Powiat m. Kraków,2016,23704,17105,4810,1053,341,13420,634,268,1415,58.0
11212161000,Powiat m. Kraków,2017,30206,15859,12827,953,369,12312,637,250,1194,71.4
11212161000,Powiat m. Kraków,2018,18109,13797,2956,868,292,10649,538,595,1061,58.1
11212161000,Powiat m. Kraków,2019,19539,14583,3550,893,489,11630,697,471,1029,59.4
11212161000,Powiat m. Kraków,2020,17617,13140,3317,718,244,9136,829,307,868,62.3
11212161000,Powiat m. Kraków,2021,19132,12938,5074,643,226,12966,1002,314,781,62.4
11212161000,Powiat m. Kraków,2022,21819,15351,5243,764,231,13886,2096,216,894,62.8
11212161000,Powiat m. Kraków,2023,24870,16015,7551,684,300,13990,732,243,806,68.8
11212200000,PODREGION NOWOSĄDECKI,2002,10964,8030,662,1058,339,6168,400,310,1063,59.3
11212200000,PODREGION NOWOSĄDECKI,2003,11927,8221,1760,1280,280,7499,395,288,1288,61.8
11212200000,PODREGION NOWOSĄDECKI,2004,13576,10360,1375,1353,352,7433,391,256,1361,64.9
11212200000,PODREGION NOWOSĄDECKI,2005,14983,9994,3189,1380,293,6418,353,182,1382,72.2
11212200000,PODREGION NOWOSĄDECKI,2006,13703,10953,750,1647,244,6158,321,184,1653,72.5
11212200000,PODREGION NOWOSĄDECKI,2007,8784,6219,858,1397,314,4471,417,220,1403,69.6
11212200000,PODREGION NOWOSĄDECKI,2008,9613,6246,1664,1277,266,4460,328,276,1280,73.3
11212200000,PODREGION NOWOSĄDECKI,2009,10102,6663,1226,1403,305,4314,491,336,1398,75.3
11212200000,PODREGION NOWOSĄDECKI,2010,14922,8445,4861,1320,287,7914,510,361,1324,79.9
11212200000,PODREGION NOWOSĄDECKI,2011,12496,7613,2790,1325,321,6405,461,345,1340,77.5
11212200000,PODREGION NOWOSĄDECKI,2012,11948,8195,2077,1349,256,5069,470,352,1349,76.8
11212200000,PODREGION NOWOSĄDECKI,2013,12360,7540,3072,1242,254,5216,574,317,1247,78.3
11212200000,PODREGION NOWOSĄDECKI,2014,10370,5337,3622,922,216,3618,387,337,933,79.2
11212200000,PODREGION NOWOSĄDECKI,2015,11046,5246,3898,717,171,4179,321,266,772,81.6
11212200000,PODREGION NOWOSĄDECKI,2016,10309,5980,2979,679,138,4895,407,222,781,82.6
11212200000,PODREGION NOWOSĄDECKI,2017,10825,5144,4481,671,139,6711,276,341,770,85.8
11212200000,PODREGION NOWOSĄDECKI,2018,10102,5799,3333,689,158,3145,847,706,791,85.7
11212200000,PODREGION NOWOSĄDECKI,2019,16434,5499,9843,649,133,2861,322,716,729,90.5
11212200000,PODREGION NOWOSĄDECKI,2020,18604,4931,12780,635,138,3002,457,577,685,91.4
11212200000,PODREGION NOWOSĄDECKI,2021,14831,4802,9076,663,92,3941,497,642,736,87.4
11212200000,PODREGION NOWOSĄDECKI,2022,12618,6116,3757,676,114,3945,393,568,742,84.2
11212200000,PODREGION NOWOSĄDECKI,2023,9982,4172,4997,548,134,3200,346,579,609,80.7
11212205000,Powiat gorlicki,2013,1675,1068,277,288,47,787,94,63,290,78.7
11212205000,Powiat gorlicki,2014,1213,826,177,162,34,549,77,51,165,74.3
11212205000,Powiat gorlicki,2015,1089,721,214,123,36,485,54,29,127,75.0
11212205000,Powiat gorlicki,2016,1525,1218,145,126,27,413,78,28,137,81.9
11212205000,Powiat gorlicki,2017,1281,846,273,125,29,402,50,23,135,82.9
11212205000,Powiat gorlicki,2018,1939,1510,248,145,30,402,69,129,168,88.2
11212205000,Powiat gorlicki,2019,3164,1731,1240,150,33,569,73,141,157,92.2
11212205000,Powiat gorlicki,2020,2680,1077,1439,101,43,492,67,103,110,89.1
11212205000,Powiat gorlicki,2021,1741,670,902,127,16,493,166,117,142,81.2
11212205000,Powiat gorlicki,2022,2953,2478,294,119,26,494,88,126,132,89.2
11212205000,Powiat gorlicki,2023,1535,898,479,107,36,654,70,90,118,80.1
11212207000,Powiat limanowski,2013,2716,1964,424,287,61,814,267,83,285,80.8
11212207000,Powiat limanowski,2014,1711,1188,242,237,70,684,114,99,235,75.3
11212207000,Powiat limanowski,2015,1247,865,173,164,37,619,109,70,169,66.9
11212207000,Powiat limanowski,2016,1869,1245,397,158,48,579,157,66,182,80.1
11212207000,Powiat limanowski,2017,1449,1078,136,140,36,450,67,104,158,80.3
11212207000,Powiat limanowski,2018,1354,737,421,139,30,415,114,76,151,80.5
11212207000,Powiat limanowski,2019,1556,712,580,157,28,506,82,124,180,80.5
11212207000,Powiat limanowski,2020,1471,907,371,140,22,445,207,125,153,80.4
11212207000,Powiat limanowski,2021,2517,1622,701,138,20,1522,85,137,148,84.6
11212207000,Powiat limanowski,2022,1854,1202,450,133,24,696,78,119,140,76.1
11212207000,Powiat limanowski,2023,1390,778,459,110,18,450,82,119,120,73.9
11212210000,Powiat nowosądecki,2013,2811,1826,262,411,90,1383,136,107,413,73.4
11212210000,Powiat nowosądecki,2014,3246,1361,1459,346,70,983,89,110,348,81.4
11212210000,Powiat nowosądecki,2015,4169,1227,1589,304,55,913,63,101,334,88.4
11212210000,Powiat nowosądecki,2016,1761,1039,366,267,40,687,87,84,310,74.1
11212210000,Powiat nowosądecki,2017,4991,1180,3413,292,48,3879,75,148,341,91.6
11212210000,Powiat nowosądecki,2018,3198,1176,1644,278,72,698,97,294,314,87.9
11212210000,Powiat nowosądecki,2019,5550,1212,3883,233,40,751,76,265,262,93.2
11212210000,Powiat nowosądecki,2020,11958,1136,10474,267,46,650,107,190,286,96.5
11212210000,Powiat nowosądecki,2021,3193,1030,1834,254,39,733,105,212,269,85.9
11212210000,Powiat nowosądecki,2022,2338,1016,945,280,39,1207,123,191,301,73.9
11212210000,Powiat nowosądecki,2023,4837,1017,3488,225,36,902,102,210,252,86.8
11212262000,Powiat m. Nowy Sącz,2013,5158,2682,2109,256,56,2232,77,64,259,79.5
11212262000,Powiat m. Nowy Sącz,2014,4200,1962,1744,177,42,1402,107,77,185,80.5
11212262000,Powiat m. Nowy Sącz,2015,4541,2433,1922,126,43,2162,95,66,142,80.9
11212262000,Powiat m. Nowy Sącz,2016,5154,2478,2071,128,23,3216,85,44,152,86.6
11212262000,Powiat m. Nowy Sącz,2017,3104,2040,659,114,26,1980,84,66,136,80.2
11212262000,Powiat m. Nowy Sącz,2018,3611,2376,1020,127,26,1630,567,207,158,84.4
11212262000,Powiat m. Nowy Sącz,2019,6164,1844,4140,109,32,1035,91,186,130,89.8
11212262000,Powiat m. Nowy Sącz,2020,2495,1811,496,127,27,1415,76,159,136,76.3
11212262000,Powiat m. Nowy Sącz,2021,7380,1480,5639,144,17,1193,141,176,177,90.5
11212262000,Powiat m. Nowy Sącz,2022,5473,1420,2068,144,25,1548,104,132,169,88.8
11212262000,Powiat m. Nowy Sącz,2023,2220,1479,571,106,44,1194,92,160,119,72.4
11212300000,PODREGION OŚWIĘCIMSKI,2002,15945,11818,1917,1635,370,9569,616,502,1664,62.2
11212300000,PODREGION OŚWIĘCIMSKI,2003,18198,12652,2819,1864,357,10399,653,584,1926,64.6
11212300000,PODREGION OŚWIĘCIMSKI,2004,19693,13936,3019,1911,414,10849,662,587,1948,67.7
11212300000,PODREGION OŚWIĘCIMSKI,2005,19597,13710,3374,1962,432,9591,818,479,1983,70.8
11212300000,PODREGION OŚWIĘCIMSKI,2006,16688,11081,2782,2284,384,8278,843,548,2305,72.0
11212300000,PODREGION OŚWIĘCIMSKI,2007,14576,9335,2188,2254,404,7205,707,564,2290,72.1
11212300000,PODREGION OŚWIĘCIMSKI,2008,13709,8754,2350,2045,438,6717,724,536,2053,74.0
11212300000,PODREGION OŚWIĘCIMSKI,2009,13729,8957,1978,2048,380,5860,959,667,2065,74.2
11212300000,PODREGION OŚWIĘCIMSKI,2010,14722,9707,2398,1912,390,6827,655,619,1936,75.2
11212300000,PODREGION OŚWIĘCIMSKI,2011,14514,9606,2562,1793,363,7339,622,534,1794,73.2
